"","feature","value","dataset","model_class"
"1618","ENSG00000152484",0.000569132624890667,"pData_Intersection","RSF"
"1619","ENSG00000152527",8.91924262889088e-05,"pData_Intersection","RSF"
"1620","ENSG00000152558",4.24725839476281e-06,"pData_Intersection","RSF"
"1621","ENSG00000152601",0.000917407813256554,"pData_Intersection","RSF"
"1622","ENSG00000152611",0.00057337988328543,"pData_Intersection","RSF"
"1623","ENSG00000152700",5.09671007364876e-05,"pData_Intersection","RSF"
"1624","ENSG00000152766",0.000123170493446567,"pData_Intersection","RSF"
"1625","ENSG00000152784",0.000535154557733009,"pData_Intersection","RSF"
"1626","ENSG00000153029",0.000114675976657153,"pData_Intersection","RSF"
"1627","ENSG00000153060",0.000186879369367121,"pData_Intersection","RSF"
"1628","ENSG00000153094",0.000182632110972469,"pData_Intersection","RSF"
"1629","ENSG00000153132",0.000951385880414213,"pData_Intersection","RSF"
"1630","ENSG00000153162",6.3708875920665e-05,"pData_Intersection","RSF"
"1631","ENSG00000153179",0.000174137594183055,"pData_Intersection","RSF"
"1632","ENSG00000153291",7.22033927100796e-05,"pData_Intersection","RSF"
"1633","ENSG00000153347",1.69890335788292e-05,"pData_Intersection","RSF"
"1634","ENSG00000153820",0.000560638108101252,"pData_Intersection","RSF"
"1635","ENSG00000153944",0.000157148560604226,"pData_Intersection","RSF"
"1636","ENSG00000153982",1.69890335788292e-05,"pData_Intersection","RSF"
"1637","ENSG00000154252",1.69890335788292e-05,"pData_Intersection","RSF"
"1638","ENSG00000154269",0.00022085743652478,"pData_Intersection","RSF"
"1639","ENSG00000154478",5.52143591312504e-05,"pData_Intersection","RSF"
"1640","ENSG00000154654",0.000135912268630634,"pData_Intersection","RSF"
"1641","ENSG00000155254",1.69890335788292e-05,"pData_Intersection","RSF"
"1642","ENSG00000155890",5.94616175259022e-05,"pData_Intersection","RSF"
"1643","ENSG00000156299",0.000327038896392406,"pData_Intersection","RSF"
"1644","ENSG00000156304",0.000106181459867738,"pData_Intersection","RSF"
"1645","ENSG00000156313",7.64506511047314e-05,"pData_Intersection","RSF"
"1646","ENSG00000156463",4.24725839476281e-06,"pData_Intersection","RSF"
"1647","ENSG00000156467",0.000161395818998877,"pData_Intersection","RSF"
"1648","ENSG00000157107",0.000267577278866504,"pData_Intersection","RSF"
"1649","ENSG00000157259",4.2472583947073e-05,"pData_Intersection","RSF"
"1650","ENSG00000157379",8.4945167894146e-05,"pData_Intersection","RSF"
"1651","ENSG00000157456",0.000271824537261267,"pData_Intersection","RSF"
"1652","ENSG00000157613",1.27417751841774e-05,"pData_Intersection","RSF"
"1653","ENSG00000157778",0.000280319054050682,"pData_Intersection","RSF"
"1654","ENSG00000157851",0.000390747772313071,"pData_Intersection","RSF"
"1655","ENSG00000157954",6.3708875920665e-05,"pData_Intersection","RSF"
"1656","ENSG00000157992",0.000233599211708846,"pData_Intersection","RSF"
"1657","ENSG00000158055",0.000225104694919431,"pData_Intersection","RSF"
"1658","ENSG00000158106",0.00132514461914834,"pData_Intersection","RSF"
"1659","ENSG00000158161",8.91924262889088e-05,"pData_Intersection","RSF"
"1660","ENSG00000158258",8.4945167894146e-06,"pData_Intersection","RSF"
"1661","ENSG00000158467",0.000157148560604226,"pData_Intersection","RSF"
"1662","ENSG00000158525",0.000229351953314194,"pData_Intersection","RSF"
"1663","ENSG00000158553",1.27417751841774e-05,"pData_Intersection","RSF"
"1664","ENSG00000158571",0.000212362919735365,"pData_Intersection","RSF"
"1665","ENSG00000158711",6.79561343153168e-05,"pData_Intersection","RSF"
"1666","ENSG00000158786",7.22033927100796e-05,"pData_Intersection","RSF"
"1667","ENSG00000159063",0.000140159527025396,"pData_Intersection","RSF"
"1668","ENSG00000159147",5.09671007364876e-05,"pData_Intersection","RSF"
"1669","ENSG00000159335",0.000301555346024163,"pData_Intersection","RSF"
"1670","ENSG00000159346",0.00042472583947073,"pData_Intersection","RSF"
"1671","ENSG00000159640",0.000114675976657153,"pData_Intersection","RSF"
"1672","ENSG00000159714",0.000246340986893023,"pData_Intersection","RSF"
"1673","ENSG00000159784",0.000416231322681315,"pData_Intersection","RSF"
"1674","ENSG00000159842",0.000297308087629511,"pData_Intersection","RSF"
"1675","ENSG00000159921",5.94616175259022e-05,"pData_Intersection","RSF"
"1676","ENSG00000159958",3.82253255524212e-05,"pData_Intersection","RSF"
"1677","ENSG00000160307",0.000556390849706601,"pData_Intersection","RSF"
"1678","ENSG00000160654",0.000101934201472975,"pData_Intersection","RSF"
"1679","ENSG00000160688",3.39780671576584e-05,"pData_Intersection","RSF"
"1680","ENSG00000160781",0.000186879369367121,"pData_Intersection","RSF"
"1681","ENSG00000160862",0.000768753769441854,"pData_Intersection","RSF"
"1682","ENSG00000160882",0.000106181459867738,"pData_Intersection","RSF"
"1683","ENSG00000160883",1.27417751841774e-05,"pData_Intersection","RSF"
"1684","ENSG00000161057",0.000106181459867738,"pData_Intersection","RSF"
"1685","ENSG00000161395",3.39780671576584e-05,"pData_Intersection","RSF"
"1686","ENSG00000161791",2.1236291973592e-05,"pData_Intersection","RSF"
"1687","ENSG00000161896",8.4945167894146e-06,"pData_Intersection","RSF"
"1688","ENSG00000161973",0.000276071795655919,"pData_Intersection","RSF"
"1689","ENSG00000162065",0.000428973097865382,"pData_Intersection","RSF"
"1690","ENSG00000162073",4.24725839476281e-06,"pData_Intersection","RSF"
"1691","ENSG00000162188",3.82253255524212e-05,"pData_Intersection","RSF"
"1692","ENSG00000162374",9.34396846835606e-05,"pData_Intersection","RSF"
"1693","ENSG00000162396",4.67198423418358e-05,"pData_Intersection","RSF"
"1694","ENSG00000162426",0.000191126627761884,"pData_Intersection","RSF"
"1695","ENSG00000162496",4.24725839476281e-06,"pData_Intersection","RSF"
"1696","ENSG00000162624",0.000216610178130017,"pData_Intersection","RSF"
"1697","ENSG00000162630",8.4945167894146e-06,"pData_Intersection","RSF"
"1698","ENSG00000162688",0.000250588245287675,"pData_Intersection","RSF"
"1699","ENSG00000162736",2.97308087630066e-05,"pData_Intersection","RSF"
"1700","ENSG00000162755",0.00011042871826239,"pData_Intersection","RSF"
"1701","ENSG00000162775",4.24725839476281e-06,"pData_Intersection","RSF"
"1702","ENSG00000162777",0.00011042871826239,"pData_Intersection","RSF"
"1703","ENSG00000162819",0.000118923235051804,"pData_Intersection","RSF"
"1704","ENSG00000162843",8.4945167894146e-05,"pData_Intersection","RSF"
"1705","ENSG00000162851",0.000191126627761884,"pData_Intersection","RSF"
"1706","ENSG00000162885",1.69890335788292e-05,"pData_Intersection","RSF"
"1707","ENSG00000162959",0.000169890335788292,"pData_Intersection","RSF"
"1708","ENSG00000163006",1.27417751841774e-05,"pData_Intersection","RSF"
"1709","ENSG00000163032",0.000225104694919431,"pData_Intersection","RSF"
"1710","ENSG00000163081",2.54835503682438e-05,"pData_Intersection","RSF"
"1711","ENSG00000163141",7.22033927100796e-05,"pData_Intersection","RSF"
"1712","ENSG00000163171",0.000293060829234748,"pData_Intersection","RSF"
"1713","ENSG00000163249",0.000339780671576584,"pData_Intersection","RSF"
"1714","ENSG00000163344",0.000123170493446567,"pData_Intersection","RSF"
"1715","ENSG00000163440",5.52143591312504e-05,"pData_Intersection","RSF"
"1716","ENSG00000163531",9.34396846835606e-05,"pData_Intersection","RSF"
"1717","ENSG00000163545",0.000373758738734242,"pData_Intersection","RSF"
"1718","ENSG00000163565",0.000101934201472975,"pData_Intersection","RSF"
"1719","ENSG00000163624",0.000267577278866504,"pData_Intersection","RSF"
"1720","ENSG00000163694",0.000271824537261267,"pData_Intersection","RSF"
"1721","ENSG00000163719",0.000216610178130017,"pData_Intersection","RSF"
"1722","ENSG00000163794",0.000263330020471852,"pData_Intersection","RSF"
"1723","ENSG00000163814",0.000114675976657153,"pData_Intersection","RSF"
"1724","ENSG00000163825",0.000339780671576584,"pData_Intersection","RSF"
"1725","ENSG00000163873",0.000293060829234748,"pData_Intersection","RSF"
"1726","ENSG00000163909",0.000178384852577707,"pData_Intersection","RSF"
"1727","ENSG00000164023",0.000135912268630634,"pData_Intersection","RSF"
"1728","ENSG00000164040",4.2472583947073e-05,"pData_Intersection","RSF"
"1729","ENSG00000164076",0.000237846470103609,"pData_Intersection","RSF"
"1730","ENSG00000164077",4.67198423418358e-05,"pData_Intersection","RSF"
"1731","ENSG00000164082",0.000216610178130017,"pData_Intersection","RSF"
"1732","ENSG00000164142",1.27417751841774e-05,"pData_Intersection","RSF"
"1733","ENSG00000164161",2.1236291973592e-05,"pData_Intersection","RSF"
"1734","ENSG00000164190",0.000246340986893023,"pData_Intersection","RSF"
"1735","ENSG00000164221",4.67198423418358e-05,"pData_Intersection","RSF"
"1736","ENSG00000164258",0.000675314084758294,"pData_Intersection","RSF"
"1737","ENSG00000164344",0.00035252244676065,"pData_Intersection","RSF"
"1738","ENSG00000164438",0.000118923235051804,"pData_Intersection","RSF"
"1739","ENSG00000164442",0.00020386840294595,"pData_Intersection","RSF"
"1740","ENSG00000164520",3.82253255524212e-05,"pData_Intersection","RSF"
"1741","ENSG00000164574",1.27417751841774e-05,"pData_Intersection","RSF"
"1742","ENSG00000164675",0.000195373886156536,"pData_Intersection","RSF"
"1743","ENSG00000164691",0.000331286154787169,"pData_Intersection","RSF"
"1744","ENSG00000164695",7.64506511047314e-05,"pData_Intersection","RSF"
"1745","ENSG00000164953",0.000140159527025396,"pData_Intersection","RSF"
"1746","ENSG00000165025",0.00171164513306665,"pData_Intersection","RSF"
"1747","ENSG00000165055",0.000411984064286552,"pData_Intersection","RSF"
"1748","ENSG00000165060",0.000250588245287675,"pData_Intersection","RSF"
"1749","ENSG00000165091",5.52143591312504e-05,"pData_Intersection","RSF"
"1750","ENSG00000165105",6.3708875920665e-05,"pData_Intersection","RSF"
"1751","ENSG00000165119",2.54835503682438e-05,"pData_Intersection","RSF"
"1752","ENSG00000165186",0.000344027929971236,"pData_Intersection","RSF"
"1753","ENSG00000165194",0.000152901302209463,"pData_Intersection","RSF"
"1754","ENSG00000165215",0.00020386840294595,"pData_Intersection","RSF"
"1755","ENSG00000165416",0.000144406785420048,"pData_Intersection","RSF"
"1756","ENSG00000165434",0.000318544379602992,"pData_Intersection","RSF"
"1757","ENSG00000165632",0.000322791637997755,"pData_Intersection","RSF"
"1758","ENSG00000165684",0.000182632110972469,"pData_Intersection","RSF"
"1759","ENSG00000165699",0.000271824537261267,"pData_Intersection","RSF"
"1760","ENSG00000165724",0.000301555346024163,"pData_Intersection","RSF"
"1761","ENSG00000165810",0.000208115661340713,"pData_Intersection","RSF"
"1762","ENSG00000165915",2.1236291973592e-05,"pData_Intersection","RSF"
"1763","ENSG00000165929",0.000267577278866504,"pData_Intersection","RSF"
"1764","ENSG00000165949",3.82253255524212e-05,"pData_Intersection","RSF"
"1765","ENSG00000165972",0.000199621144551299,"pData_Intersection","RSF"
"1766","ENSG00000166073",0.00011042871826239,"pData_Intersection","RSF"
"1767","ENSG00000166105",0.0014398205958055,"pData_Intersection","RSF"
"1768","ENSG00000166133",5.94616175259022e-05,"pData_Intersection","RSF"
"1769","ENSG00000166143",8.06979094994942e-05,"pData_Intersection","RSF"
"1770","ENSG00000166347",0.000288813570840096,"pData_Intersection","RSF"
"1771","ENSG00000166405",5.94616175259022e-05,"pData_Intersection","RSF"
"1772","ENSG00000166415",4.24725839476281e-06,"pData_Intersection","RSF"
"1773","ENSG00000166451",1.27417751841774e-05,"pData_Intersection","RSF"
"1774","ENSG00000166750",0.000288813570840096,"pData_Intersection","RSF"
"1775","ENSG00000166819",0.00101509475633488,"pData_Intersection","RSF"
"1776","ENSG00000166828",6.3708875920665e-05,"pData_Intersection","RSF"
"1777","ENSG00000166851",0.000318544379602992,"pData_Intersection","RSF"
"1778","ENSG00000166887",0.000101934201472975,"pData_Intersection","RSF"
"1779","ENSG00000167074",5.52143591312504e-05,"pData_Intersection","RSF"
"1780","ENSG00000167094",8.4945167894146e-06,"pData_Intersection","RSF"
"1781","ENSG00000167196",0.000118923235051804,"pData_Intersection","RSF"
"1782","ENSG00000167232",8.4945167894146e-05,"pData_Intersection","RSF"
"1783","ENSG00000167257",0.000195373886156536,"pData_Intersection","RSF"
"1784","ENSG00000167461",8.06979094994942e-05,"pData_Intersection","RSF"
"1785","ENSG00000167670",3.82253255524212e-05,"pData_Intersection","RSF"
"1786","ENSG00000167721",2.54835503682438e-05,"pData_Intersection","RSF"
"1787","ENSG00000167840",0.000101934201472975,"pData_Intersection","RSF"
"1788","ENSG00000167900",0.000131665010235982,"pData_Intersection","RSF"
"1789","ENSG00000167962",0.00011042871826239,"pData_Intersection","RSF"
"1790","ENSG00000168010",0.000182632110972469,"pData_Intersection","RSF"
"1791","ENSG00000168056",0.000135912268630634,"pData_Intersection","RSF"
"1792","ENSG00000168135",4.2472583947073e-05,"pData_Intersection","RSF"
"1793","ENSG00000168158",0.000403489547497138,"pData_Intersection","RSF"
"1794","ENSG00000168395",9.76869430783234e-05,"pData_Intersection","RSF"
"1795","ENSG00000168569",0.000378005997128894,"pData_Intersection","RSF"
"1796","ENSG00000168679",0.000123170493446567,"pData_Intersection","RSF"
"1797","ENSG00000168701",2.97308087630066e-05,"pData_Intersection","RSF"
"1798","ENSG00000168874",9.76869430783234e-05,"pData_Intersection","RSF"
"1799","ENSG00000168875",0.000318544379602992,"pData_Intersection","RSF"
"1800","ENSG00000168878",6.79561343153168e-05,"pData_Intersection","RSF"
"1801","ENSG00000168903",0.000365264221944828,"pData_Intersection","RSF"
"1802","ENSG00000168924",0.000182632110972469,"pData_Intersection","RSF"
"1803","ENSG00000169019",8.4945167894146e-06,"pData_Intersection","RSF"
"1804","ENSG00000169032",2.97308087630066e-05,"pData_Intersection","RSF"
"1805","ENSG00000169241",0.000114675976657153,"pData_Intersection","RSF"
"1806","ENSG00000169245",4.24725839476281e-06,"pData_Intersection","RSF"
"1807","ENSG00000169684",0.000237846470103609,"pData_Intersection","RSF"
"1808","ENSG00000169717",8.4945167894146e-06,"pData_Intersection","RSF"
"1809","ENSG00000169733",1.27417751841774e-05,"pData_Intersection","RSF"
"1810","ENSG00000169964",0.000118923235051804,"pData_Intersection","RSF"
"1811","ENSG00000170004",0.000195373886156536,"pData_Intersection","RSF"
"1812","ENSG00000170027",1.69890335788292e-05,"pData_Intersection","RSF"
"1813","ENSG00000170113",0.000114675976657153,"pData_Intersection","RSF"
"1814","ENSG00000170231",0.000339780671576584,"pData_Intersection","RSF"
"1815","ENSG00000170242",1.69890335788292e-05,"pData_Intersection","RSF"
"1816","ENSG00000170323",4.2472583947073e-05,"pData_Intersection","RSF"
"1817","ENSG00000170373",5.94616175259022e-05,"pData_Intersection","RSF"
"1818","ENSG00000170396",5.09671007364876e-05,"pData_Intersection","RSF"
"1819","ENSG00000170426",0.000148654043814811,"pData_Intersection","RSF"
"1820","ENSG00000170456",2.97308087630066e-05,"pData_Intersection","RSF"
"1821","ENSG00000170471",4.2472583947073e-05,"pData_Intersection","RSF"
"1822","ENSG00000170502",0.000382253255523657,"pData_Intersection","RSF"
"1823","ENSG00000170558",6.79561343153168e-05,"pData_Intersection","RSF"
"1824","ENSG00000170561",0.000280319054050682,"pData_Intersection","RSF"
"1825","ENSG00000170581",0.000789990061415446,"pData_Intersection","RSF"
"1826","ENSG00000170613",1.27417751841774e-05,"pData_Intersection","RSF"
"1827","ENSG00000170631",0.000135912268630634,"pData_Intersection","RSF"
"1828","ENSG00000170779",5.52143591312504e-05,"pData_Intersection","RSF"
"1829","ENSG00000170852",7.22033927100796e-05,"pData_Intersection","RSF"
"1830","ENSG00000170909",0.000590368916864259,"pData_Intersection","RSF"
"1831","ENSG00000170965",0.000157148560604226,"pData_Intersection","RSF"
"1832","ENSG00000171016",0.000182632110972469,"pData_Intersection","RSF"
"1833","ENSG00000171448",2.54835503682438e-05,"pData_Intersection","RSF"
"1834","ENSG00000171450",3.39780671576584e-05,"pData_Intersection","RSF"
"1835","ENSG00000171530",9.76869430783234e-05,"pData_Intersection","RSF"
"1836","ENSG00000171540",3.39780671576584e-05,"pData_Intersection","RSF"
"1837","ENSG00000171564",0.00144831511259491,"pData_Intersection","RSF"
"1838","ENSG00000171606",0.000144406785420048,"pData_Intersection","RSF"
"1839","ENSG00000171631",2.1236291973592e-05,"pData_Intersection","RSF"
"1840","ENSG00000171700",3.39780671576584e-05,"pData_Intersection","RSF"
"1841","ENSG00000171714",0.000135912268630634,"pData_Intersection","RSF"
"1842","ENSG00000171786",8.4945167894146e-06,"pData_Intersection","RSF"
"1843","ENSG00000171873",8.4945167894146e-06,"pData_Intersection","RSF"
"1844","ENSG00000172046",0.000713539410310715,"pData_Intersection","RSF"
"1845","ENSG00000172146",0.00016564307739364,"pData_Intersection","RSF"
"1846","ENSG00000172175",4.24725839476281e-06,"pData_Intersection","RSF"
"1847","ENSG00000172500",0.000819720870178342,"pData_Intersection","RSF"
"1848","ENSG00000172538",8.4945167894146e-05,"pData_Intersection","RSF"
"1849","ENSG00000172594",0.0010023529811507,"pData_Intersection","RSF"
"1850","ENSG00000172667",0.000114675976657153,"pData_Intersection","RSF"
"1851","ENSG00000172724",0.000475692940207106,"pData_Intersection","RSF"
"1852","ENSG00000172765",0.000700797635126538,"pData_Intersection","RSF"
"1853","ENSG00000172818",0.000399242289102486,"pData_Intersection","RSF"
"1854","ENSG00000172840",8.06979094994942e-05,"pData_Intersection","RSF"
"1855","ENSG00000172888",6.3708875920665e-05,"pData_Intersection","RSF"
"1856","ENSG00000172939",3.39780671576584e-05,"pData_Intersection","RSF"
"1857","ENSG00000173013",0.000637088759205984,"pData_Intersection","RSF"
"1858","ENSG00000173156",0.00022085743652478,"pData_Intersection","RSF"
"1859","ENSG00000173166",7.22033927100796e-05,"pData_Intersection","RSF"
"1860","ENSG00000173230",0.000348275188365998,"pData_Intersection","RSF"
"1861","ENSG00000173269",5.09671007364876e-05,"pData_Intersection","RSF"
"1862","ENSG00000173473",5.09671007364876e-05,"pData_Intersection","RSF"
"1863","ENSG00000173535",0.000458703906628277,"pData_Intersection","RSF"
"1864","ENSG00000173621",0.000666819567968879,"pData_Intersection","RSF"
"1865","ENSG00000173826",8.06979094994942e-05,"pData_Intersection","RSF"
"1866","ENSG00000173914",0.000127417751841219,"pData_Intersection","RSF"
"1867","ENSG00000173917",0.000118923235051804,"pData_Intersection","RSF"
"1868","ENSG00000173930",0.000123170493446567,"pData_Intersection","RSF"
"1869","ENSG00000174013",0.000118923235051804,"pData_Intersection","RSF"
"1870","ENSG00000174125",0.00104907282349254,"pData_Intersection","RSF"
"1871","ENSG00000174442",4.24725839476281e-06,"pData_Intersection","RSF"
"1872","ENSG00000174579",1.69890335788292e-05,"pData_Intersection","RSF"
"1873","ENSG00000174804",2.1236291973592e-05,"pData_Intersection","RSF"
"1874","ENSG00000174885",8.4945167894146e-05,"pData_Intersection","RSF"
"1875","ENSG00000174946",0.000237846470103609,"pData_Intersection","RSF"
"1876","ENSG00000175206",0.000344027929971236,"pData_Intersection","RSF"
"1877","ENSG00000175229",4.2472583947073e-05,"pData_Intersection","RSF"
"1878","ENSG00000175294",3.39780671576584e-05,"pData_Intersection","RSF"
"1879","ENSG00000175414",4.2472583947073e-05,"pData_Intersection","RSF"
"1880","ENSG00000175556",3.82253255524212e-05,"pData_Intersection","RSF"
"1881","ENSG00000175691",0.000199621144551299,"pData_Intersection","RSF"
"1882","ENSG00000175984",0.000339780671576584,"pData_Intersection","RSF"
"1883","ENSG00000176014",0.000492681973785936,"pData_Intersection","RSF"
"1884","ENSG00000176125",0.000348275188365998,"pData_Intersection","RSF"
"1885","ENSG00000176142",0.000369511480339479,"pData_Intersection","RSF"
"1886","ENSG00000176160",9.34396846835606e-05,"pData_Intersection","RSF"
"1887","ENSG00000176407",8.4945167894146e-06,"pData_Intersection","RSF"
"1888","ENSG00000176422",0.00024209372849826,"pData_Intersection","RSF"
"1889","ENSG00000176532",7.64506511047314e-05,"pData_Intersection","RSF"
"1890","ENSG00000176658",8.06979094994942e-05,"pData_Intersection","RSF"
"1891","ENSG00000176953",8.06979094994942e-05,"pData_Intersection","RSF"
"1892","ENSG00000176978",3.39780671576584e-05,"pData_Intersection","RSF"
"1893","ENSG00000176994",8.4945167894146e-06,"pData_Intersection","RSF"
"1894","ENSG00000177045",0.00042472583947073,"pData_Intersection","RSF"
"1895","ENSG00000177047",2.1236291973592e-05,"pData_Intersection","RSF"
"1896","ENSG00000177272",2.1236291973592e-05,"pData_Intersection","RSF"
"1897","ENSG00000177303",0.000199621144551299,"pData_Intersection","RSF"
"1898","ENSG00000177426",1.69890335788292e-05,"pData_Intersection","RSF"
"1899","ENSG00000177508",0.000169890335788292,"pData_Intersection","RSF"
"1900","ENSG00000177885",5.52143591312504e-05,"pData_Intersection","RSF"
"1901","ENSG00000178188",3.82253255524212e-05,"pData_Intersection","RSF"
"1902","ENSG00000178974",0.000467198423417692,"pData_Intersection","RSF"
"1903","ENSG00000179051",5.94616175259022e-05,"pData_Intersection","RSF"
"1904","ENSG00000179218",0.000322791637997755,"pData_Intersection","RSF"
"1905","ENSG00000179363",0.00020386840294595,"pData_Intersection","RSF"
"1906","ENSG00000179546",0.000225104694919431,"pData_Intersection","RSF"
"1907","ENSG00000179889",1.27417751841774e-05,"pData_Intersection","RSF"
"1908","ENSG00000180016",8.4945167894146e-05,"pData_Intersection","RSF"
"1909","ENSG00000180532",8.4945167894146e-05,"pData_Intersection","RSF"
"1910","ENSG00000180787",0.000135912268630634,"pData_Intersection","RSF"
"1911","ENSG00000180855",6.3708875920665e-05,"pData_Intersection","RSF"
"1912","ENSG00000180871",2.97308087630066e-05,"pData_Intersection","RSF"
"1913","ENSG00000180900",0.000131665010235982,"pData_Intersection","RSF"
"1914","ENSG00000180902",0.000233599211708846,"pData_Intersection","RSF"
"1915","ENSG00000181045",0.000450209389838863,"pData_Intersection","RSF"
"1916","ENSG00000181085",0.000118923235051804,"pData_Intersection","RSF"
"1917","ENSG00000181104",2.1236291973592e-05,"pData_Intersection","RSF"
"1918","ENSG00000181274",2.97308087630066e-05,"pData_Intersection","RSF"
"1919","ENSG00000181418",0.000178384852577707,"pData_Intersection","RSF"
"1920","ENSG00000181562",5.94616175259022e-05,"pData_Intersection","RSF"
"1921","ENSG00000181722",0.000182632110972469,"pData_Intersection","RSF"
"1922","ENSG00000181856",1.27417751841774e-05,"pData_Intersection","RSF"
"1923","ENSG00000182054",1.69890335788292e-05,"pData_Intersection","RSF"
"1924","ENSG00000182158",0.000186879369367121,"pData_Intersection","RSF"
"1925","ENSG00000182379",0.000322791637997755,"pData_Intersection","RSF"
"1926","ENSG00000182667",0.000225104694919431,"pData_Intersection","RSF"
"1927","ENSG00000182674",0.000293060829234748,"pData_Intersection","RSF"
"1928","ENSG00000182718",1.69890335788292e-05,"pData_Intersection","RSF"
"1929","ENSG00000182793",3.39780671576584e-05,"pData_Intersection","RSF"
"1930","ENSG00000182809",0.000403489547497138,"pData_Intersection","RSF"
"1931","ENSG00000182827",0.000823968128573105,"pData_Intersection","RSF"
"1932","ENSG00000182831",7.64506511047314e-05,"pData_Intersection","RSF"
"1933","ENSG00000182973",3.39780671576584e-05,"pData_Intersection","RSF"
"1934","ENSG00000183011",5.52143591312504e-05,"pData_Intersection","RSF"
"1935","ENSG00000183035",1.27417751841774e-05,"pData_Intersection","RSF"
"1936","ENSG00000183036",0.000819720870178342,"pData_Intersection","RSF"
"1937","ENSG00000183161",8.4945167894146e-06,"pData_Intersection","RSF"
"1938","ENSG00000183166",4.24725839476281e-06,"pData_Intersection","RSF"
"1939","ENSG00000183207",7.22033927100796e-05,"pData_Intersection","RSF"
"1940","ENSG00000183258",0.000369511480339479,"pData_Intersection","RSF"
"1941","ENSG00000183273",0.000199621144551299,"pData_Intersection","RSF"
"1942","ENSG00000183434",8.4945167894146e-06,"pData_Intersection","RSF"
"1943","ENSG00000183479",0.000327038896392406,"pData_Intersection","RSF"
"1944","ENSG00000183486",4.2472583947073e-05,"pData_Intersection","RSF"
"1945","ENSG00000183549",0.000246340986893023,"pData_Intersection","RSF"
"1946","ENSG00000183570",6.79561343153168e-05,"pData_Intersection","RSF"
"1947","ENSG00000183580",3.82253255524212e-05,"pData_Intersection","RSF"
"1948","ENSG00000183638",0.000832462645362519,"pData_Intersection","RSF"
"1949","ENSG00000183775",3.39780671576584e-05,"pData_Intersection","RSF"
"1950","ENSG00000183798",0.000216610178130017,"pData_Intersection","RSF"
"1951","ENSG00000183844",0.000199621144551299,"pData_Intersection","RSF"
"1952","ENSG00000183918",2.97308087630066e-05,"pData_Intersection","RSF"
"1953","ENSG00000184005",3.82253255524212e-05,"pData_Intersection","RSF"
"1954","ENSG00000184108",0.00011042871826239,"pData_Intersection","RSF"
"1955","ENSG00000184216",8.91924262889088e-05,"pData_Intersection","RSF"
"1956","ENSG00000184271",2.54835503682438e-05,"pData_Intersection","RSF"
"1957","ENSG00000184374",2.54835503682438e-05,"pData_Intersection","RSF"
"1958","ENSG00000184384",0.00011042871826239,"pData_Intersection","RSF"
"1959","ENSG00000184434",5.94616175259022e-05,"pData_Intersection","RSF"
"1960","ENSG00000184557",0.000263330020471852,"pData_Intersection","RSF"
"1961","ENSG00000184743",1.27417751841774e-05,"pData_Intersection","RSF"
"1962","ENSG00000184752",0.000344027929971236,"pData_Intersection","RSF"
"1963","ENSG00000184992",0.000106181459867738,"pData_Intersection","RSF"
"1964","ENSG00000185090",4.24725839476281e-06,"pData_Intersection","RSF"
"1965","ENSG00000185112",0.000131665010235982,"pData_Intersection","RSF"
"1966","ENSG00000185201",8.06979094994942e-05,"pData_Intersection","RSF"
"1967","ENSG00000185220",0.000182632110972469,"pData_Intersection","RSF"
"1968","ENSG00000185420",0.00107030911546602,"pData_Intersection","RSF"
"1969","ENSG00000185608",8.4945167894146e-05,"pData_Intersection","RSF"
"1970","ENSG00000185615",0.00128691929359603,"pData_Intersection","RSF"
"1971","ENSG00000185721",3.39780671576584e-05,"pData_Intersection","RSF"
"1972","ENSG00000186075",0.000140159527025396,"pData_Intersection","RSF"
"1973","ENSG00000186106",0.000169890335788292,"pData_Intersection","RSF"
"1974","ENSG00000186297",3.39780671576584e-05,"pData_Intersection","RSF"
"1975","ENSG00000186352",0.000254835503682438,"pData_Intersection","RSF"
"1976","ENSG00000186377",8.4945167894146e-06,"pData_Intersection","RSF"
"1977","ENSG00000186510",0.000152901302209463,"pData_Intersection","RSF"
"1978","ENSG00000186635",2.97308087630066e-05,"pData_Intersection","RSF"
"1979","ENSG00000186810",1.69890335788292e-05,"pData_Intersection","RSF"
"1980","ENSG00000186847",8.4945167894146e-05,"pData_Intersection","RSF"
"1981","ENSG00000186908",0.000118923235051804,"pData_Intersection","RSF"
"1982","ENSG00000187105",0.000118923235051804,"pData_Intersection","RSF"
"1983","ENSG00000187268",2.1236291973592e-05,"pData_Intersection","RSF"
"1984","ENSG00000187527",5.94616175259022e-05,"pData_Intersection","RSF"
"1985","ENSG00000187535",2.97308087630066e-05,"pData_Intersection","RSF"
"1986","ENSG00000187556",0.000118923235051804,"pData_Intersection","RSF"
"1987","ENSG00000187601",4.24725839476281e-06,"pData_Intersection","RSF"
"1988","ENSG00000187634",0.000114675976657153,"pData_Intersection","RSF"
"1989","ENSG00000187783",2.97308087630066e-05,"pData_Intersection","RSF"
"1990","ENSG00000188386",8.4945167894146e-06,"pData_Intersection","RSF"
"1991","ENSG00000188542",0.000114675976657153,"pData_Intersection","RSF"
"1992","ENSG00000188641",5.09671007364876e-05,"pData_Intersection","RSF"
"1993","ENSG00000188677",0.000369511480339479,"pData_Intersection","RSF"
"1994","ENSG00000188687",5.52143591312504e-05,"pData_Intersection","RSF"
"1995","ENSG00000188738",0.000420478581075967,"pData_Intersection","RSF"
